id,Machine_Failure_pred,Probabilitu
136532,0,0.003885002093930929
136533,0,0.0030040289250158436
136534,0,0.0004887854525335253
136535,0,0.0025056140863421767
136536,0,0.0022932999254309493
136537,0,0.0009250047227292711
136538,0,0.0052495263284005915
136539,0,0.0012256308268854294
136540,0,0.0021097882774110443
136541,0,0.0007994599250459366
136542,0,0.004322349008232615
136543,0,0.007250368296069263
136544,0,0.0022259048809240797
136545,0,0.003900297524333465
136546,0,0.0008377975399991731
136547,0,0.0032240752136281133
136548,0,0.002339282229379855
136549,0,0.0020692858861880953
136550,0,0.006961556503847762
136551,0,0.0013462504958603949
136552,0,0.0014911652148668474
136553,0,0.0014226282930708079
136554,0,0.0029149757676416813
136555,0,0.013391570722433414
136556,0,0.005933355281418481
136557,0,0.003951462828571032
136558,0,0.00387193273540532
136559,0,0.0029307073824499565
136560,0,0.004731628610050887
136561,0,0.006864309444975154
136562,0,0.0019858127414488736
136563,0,0.002925262160036549
136564,0,0.0016992223344183678
136565,0,0.0170657425441574
136566,0,0.001249166645976367
136567,0,0.005089685193101489
136568,0,0.0035785835839797146
136569,0,0.004263404329916878
136570,0,0.0010014319934096342
136571,0,0.006192215057108707
136572,0,0.003575134874270098
136573,0,0.0016315123545295762
136574,0,0.005513187992506176
136575,0,0.0016281767894232714
136576,0,0.005314464400744094
136577,0,0.005035232773211803
136578,0,0.0015626650779750038
136579,0,0.0063545109689012265
136580,0,0.0015116246887139986
136581,0,0.001253816756809688
136582,0,0.0011918439498364447
136583,0,0.0012964538373277698
136584,0,0.0020633249624298355
136585,0,0.003929774848510058
136586,0,0.05294324573675921
136587,0,0.0010226751347284927
136588,0,0.005786752189225361
136589,0,0.0025924992018420785
136590,0,0.0016601817752286087
136591,0,0.0034737521406705044
136592,0,0.008426200372964125
136593,0,0.005475490985511211
136594,0,0.0005709919265243212
136595,0,0.001708190721991078
136596,0,0.0013084839049752209
136597,0,0.0016768292891368123
136598,0,0.005197300306177334
136599,0,0.0025659361211449417
136600,0,0.001908017332490291
136601,0,0.00476421848455961
136602,0,0.006848830561467073
136603,0,0.002874669386791164
136604,0,0.0012375302784899352
136605,0,0.006183115444895233
136606,0,0.0023830203375603486
136607,0,0.003602138067548515
136608,0,0.0026989653043883502
136609,0,0.0049973449620309435
136610,0,0.005102698913206605
136611,0,0.0011136208088933814
136612,0,0.002076543487591334
136613,0,0.0030142383432258672
136614,0,0.0009879366005850815
136615,0,0.0007738672425986569
136616,0,0.0015510783017090874
136617,0,0.00947073452732753
136618,0,0.001881925765541525
136619,0,0.001906528613944079
136620,0,0.0017463942262673474
136621,0,0.002744413125697412
136622,0,0.0017543082847573314
136623,0,0.001109426389832527
136624,0,0.0015802347270253792
136625,0,0.0038369238942480843
136626,0,0.00036110728392379913
136627,0,0.0038946803344936144
136628,0,0.003074014622794871
136629,0,0.00046187592821610195
136630,0,0.0012154847942647503
136631,0,0.006392682933010763
136632,0,0.00402605060108588
136633,0,0.0017692891441997989
136634,0,0.0015906129495914382
136635,0,0.01261591050773807
136636,0,0.012672538438999586
136637,0,0.003398391130433502
136638,1,0.994929434296207
136639,0,0.0053946048227952285
136640,0,0.011399952175655755
136641,0,0.0022841417885591025
136642,0,0.002292992262868027
136643,0,0.03704772406948827
136644,0,0.001061431888049628
136645,0,0.0010033938543040602
136646,0,0.0008158947798860008
136647,0,0.011499952727913201
136648,0,0.016329555550464902
136649,0,0.0024469809910905595
136650,0,0.004890592747008379
136651,0,0.001116954620797675
136652,1,0.9878601260896046
136653,0,0.0016372500708734304
136654,0,0.0018983535856549757
136655,0,0.005207881338826642
136656,0,0.004386745679272713
136657,0,0.004022196307827822
136658,0,0.001819658880491402
136659,0,0.0022733370414089182
136660,0,0.0017691187816761148
136661,0,0.004342703296975183
136662,0,0.011027851329031986
136663,0,0.0025905814710103898
136664,0,0.017122531668033906
136665,0,0.0017034402090617096
136666,0,0.0005068751831308978
136667,0,0.01707671032040805
136668,0,0.00328561630461222
136669,0,0.0025606531334683323
136670,0,0.004513510981073822
136671,0,0.001957821625591944
136672,0,0.0021854794313336486
136673,0,0.0013697275919554719
136674,0,0.0006771502180859275
136675,0,0.0029995490017237195
136676,0,0.0028711813781079456
136677,0,0.002851579104482738
136678,0,0.001324538826118906
136679,0,0.0019051544160406505
136680,0,0.005860125407838184
136681,0,0.0018053353663779377
136682,0,0.001926853061255176
136683,0,0.0018052194986453377
136684,0,0.004651224356490757
136685,0,0.01108055038316863
136686,0,0.0026387290740172457
136687,0,0.004468212144183727
136688,0,0.005937870382736916
136689,0,0.006232912764705874
136690,0,0.003032607014467917
136691,0,0.013320928325654478
136692,0,0.0028399120939184347
136693,0,0.0008460245435273565
136694,0,0.0010316340785602462
136695,0,0.0019117294800855388
136696,0,0.005722413077730409
136697,0,0.0005823469443927402
136698,0,0.006828051518895508
136699,0,0.004375061360726668
136700,0,0.0015018558208630686
136701,0,0.002308924129765258
136702,0,0.0013094292286819288
136703,0,0.008186328460541039
136704,0,0.0007188562784877783
136705,0,0.000665863637783503
136706,0,0.0015061918637911743
136707,0,0.00391806083001085
136708,0,0.011163544556410132
136709,0,0.0002190362561073978
136710,0,0.0021884469609042044
136711,0,0.004070661752719246
136712,0,0.0005312949393606695
136713,0,0.0024076718214235075
136714,0,0.01105336094761602
136715,0,0.006627610396298207
136716,0,0.001668342257107793
136717,0,0.005030355148630925
136718,0,0.013710185296512392
136719,0,0.002751661121780303
136720,0,0.00021941658178317556
136721,0,0.002057326343744186
136722,0,0.0012728294156566088
136723,0,0.0018596404974810365
136724,0,0.002344619256499608
136725,0,0.002843492257816172
136726,0,0.00141339447774761
136727,0,0.0014234898918189364
136728,0,0.0010140731752020797
136729,0,0.0031140762580602575
136730,0,0.000940575579701913
136731,0,0.009943461350637157
136732,0,0.0026048636085197873
136733,0,0.0021215521336475597
136734,0,0.0018483591623918653
136735,0,0.0013992305037785018
136736,0,0.002626262051082731
136737,0,0.0013273398781634164
136738,0,0.001990446904119094
136739,0,0.006213286558027647
136740,0,0.002097397893363979
136741,0,0.020705719359676765
136742,0,0.002680077537924643
136743,0,0.0030382892568906685
136744,0,0.0020617831995987834
136745,0,0.005404684371903486
136746,0,0.0022407875006656207
136747,0,0.0021529444356957568
136748,0,0.0011680754043115903
136749,0,0.0009344484880060644
136750,0,0.0035990544439636254
136751,0,0.0020003197357978636
136752,0,0.0009624301340678666
136753,0,0.015132527050463111
136754,0,0.0023164507779948828
136755,0,0.010944596114851546
136756,0,0.001204824029303755
136757,0,0.008909976515942997
136758,0,0.0019057486771090755
136759,0,0.002144233342370082
136760,0,0.0016850660862939724
136761,0,0.0011199921849199778
136762,0,0.02547347008875062
136763,0,0.0028164672316824645
136764,0,0.0018048629951618678
136765,0,0.003474905461706604
136766,0,0.0037186953248355974
136767,0,0.006294365112462973
136768,0,0.001556858639451868
136769,0,0.0021849137223884565
136770,0,0.002064471465940466
136771,0,0.003766742411375167
136772,0,0.014526274121380911
136773,0,0.0011322618488158493
136774,0,0.0014456173933641244
136775,0,0.010930531746566517
136776,0,0.0005655278719903585
136777,0,0.0016777289453005625
136778,0,0.0028016681550219217
136779,0,0.0024873505237786317
136780,0,0.0006780690306446048
136781,0,0.006034828005421007
136782,0,0.0019011773277733584
136783,0,0.00043477367507080444
136784,0,0.0012760915120814413
136785,0,0.003881977513213327
136786,0,0.0027138129190929744
136787,0,0.00452892933140447
136788,0,0.011727896269464034
136789,0,0.0022072099582203424
136790,0,0.0008566638258934468
136791,0,0.002592168446271166
136792,0,0.005052840275542349
136793,0,0.0014559378979700744
136794,0,0.005177455112694622
136795,0,0.0038497302692759483
136796,0,0.003173541664802807
136797,0,0.003420064422096064
136798,0,0.0050789182444446615
136799,0,0.002976218368544545
136800,0,0.002243638033124102
136801,0,0.0014917254137234385
136802,0,0.0026317104894615687
136803,0,0.001711339830854936
136804,0,0.0016397602526083454
136805,0,0.003182620699017364
136806,0,0.0008461789797944228
136807,0,0.002068490906725473
136808,0,0.002060343162481352
136809,0,0.0010379603113690042
136810,0,0.0053416963643831
136811,0,0.007699144681948677
136812,0,0.0007055019338220178
136813,0,0.016754950721370256
136814,0,0.0030154181884039046
136815,0,0.0007488271945650273
136816,0,0.000984762298972787
136817,0,0.0012490167223816616
136818,0,0.005766561201255337
136819,0,0.0007644950546968599
136820,0,0.0010639844729002242
136821,0,0.0012869689721471277
136822,0,0.012113005897133716
136823,0,0.0018043129667683075
136824,0,0.0007463978703873854
136825,0,0.001967910974333334
136826,1,0.9962359090329488
136827,0,0.000450259889591931
136828,0,0.0012279338002465926
136829,0,0.0036946088024169465
136830,0,0.0025441145072184054
136831,0,0.0012496268735339296
136832,0,0.0027576073446128856
136833,0,0.0009026465630516242
136834,1,0.9986673961385043
136835,0,0.002599756527884414
136836,0,0.002160809961661564
136837,0,0.002020268675569296
136838,0,0.002047198710987229
136839,0,0.0008707734838826938
136840,0,0.003031126402602511
136841,0,0.004895475871648405
136842,0,0.0027280907627938804
136843,0,0.0012963966118677995
136844,0,0.003468757337585292
136845,0,0.0027529504193448237
136846,0,0.001990549609838928
136847,0,0.0008347681331813111
136848,0,0.0018368566454603935
136849,0,0.0023439964570699224
136850,0,0.003286605719190472
136851,0,0.0017645554917078954
136852,0,0.004268118443832334
136853,0,0.004434006222666907
136854,0,0.0019355334377211411
136855,0,0.0036327559835903087
136856,0,0.019329397492846886
136857,0,0.0037433301601760127
136858,0,0.0024969124390530804
136859,0,0.001183489915730517
136860,0,0.0016998132283524074
136861,0,0.001084627626748761
136862,0,0.0054562264499850455
136863,0,0.0007999356098446004
136864,0,0.000515078495995182
136865,0,0.003059521761470262
136866,0,0.003151856336071366
136867,0,0.007632958662334791
136868,0,0.001395558517327502
136869,0,0.002720078568221789
136870,0,0.0033918041338014543
136871,0,0.0009545838636610803
136872,0,0.003440339604694802
136873,0,0.0009224880357038394
136874,0,0.0006524342635855014
136875,0,0.0016485658084608704
136876,0,0.0011369956963940692
136877,0,0.003327512178007225
136878,0,0.000450842736438974
136879,0,0.0056662818740968865
136880,0,0.003104112721092088
136881,0,0.0029457991368520065
136882,0,0.0008172876052784826
136883,0,0.001174814756093863
136884,0,0.0019673375276664674
136885,0,0.014792367468716731
136886,0,0.0011762168023873038
136887,0,0.0018224108753628746
136888,0,0.005653122266703856
136889,0,0.0027762798897343374
136890,0,0.00245053665877771
136891,0,0.00239290414745963
136892,0,0.0016487406849498315
136893,0,0.0023128453053933573
136894,0,0.0008103742807406803
136895,0,0.0015617812413629881
136896,0,0.001192464217237766
136897,0,0.004941484528557562
136898,0,0.0019116174524969735
136899,0,0.0018246133570715484
136900,0,0.0018689073854603667
136901,0,0.0021009259742912965
136902,0,0.0017748665746803174
136903,0,0.0007059426612794778
136904,0,0.003003342391744405
136905,0,0.0018721890035735195
136906,0,0.0008767737757451199
136907,0,0.0022053628187273877
136908,0,0.0012806027330289607
136909,0,0.002019188139050981
136910,0,0.003580752286051201
136911,0,0.003801973737314068
136912,0,0.0064527528973597585
136913,0,0.00748662301540386
136914,0,0.0012369852285903098
136915,0,0.0030527431444064943
136916,0,0.0010261783431399667
136917,0,0.0024241657885689283
136918,0,0.0009158242178112579
136919,0,0.002659445272404869
136920,0,0.001235788000037026
136921,0,0.007751757717240457
136922,0,0.0016513905838118146
136923,0,0.0013340296772692394
136924,0,0.00117522940629741
136925,0,0.0005648803763651665
136926,0,0.0008196999388607096
136927,0,0.001728435557252341
136928,0,0.0020227305468512964
136929,0,0.0032554252135865895
136930,0,0.0027599587151904987
136931,0,0.010698021131348158
136932,0,0.005853979378523939
136933,0,0.0018378862648704445
136934,0,0.0033204622790192315
136935,0,0.0013936542404565419
136936,0,0.006068220143479321
136937,0,0.0009001429337799127
136938,0,0.0011138267236855555
136939,0,0.001195984913342456
136940,0,0.0021272246463677692
136941,0,0.012773274608700428
136942,0,0.001406785359323517
136943,0,0.0016359425505467187
136944,0,0.07727132805503492
136945,0,0.007808861565563218
136946,0,0.004858302269743274
136947,0,0.003043824407597809
136948,0,0.0008620254843867343
136949,0,0.003999639074496989
136950,0,0.0019146060569063515
136951,0,0.0024033067999408957
136952,0,0.000861991935104624
136953,0,0.0024003422501978925
136954,0,0.0004629818756505666
136955,0,0.0015227503322289093
136956,0,0.0012884151556899722
136957,0,0.0021851957105521887
136958,0,0.0030560142509520796
136959,0,0.002288814222993993
136960,1,0.9945402536466924
136961,0,0.007260102462953696
136962,0,0.0022164062446943422
136963,0,0.0071879107433700865
136964,0,0.004379362832345563
136965,0,0.010043418596006246
136966,0,0.010557201604450074
136967,0,0.0021466903103492746
136968,0,0.010826731100257293
136969,0,0.0007020871110958453
136970,0,0.005761580076025105
136971,0,0.0043892201741974396
136972,0,0.003706384329903955
136973,0,0.004910847435179807
136974,0,0.0005247487850431596
136975,0,0.007336631178598789
136976,0,0.0014955808858053586
136977,0,0.004070170425932449
136978,0,0.0020120602207057536
136979,0,0.0011040944742890025
136980,0,0.0007368625194107716
136981,0,0.0011391245283639913
136982,0,0.002784681614428535
136983,0,0.0016627571336884223
136984,0,0.0017564975963628025
136985,0,0.01295454401891524
136986,0,0.0017605482108128162
136987,0,0.005512448065413525
136988,0,0.0024783914252444503
136989,0,0.0028881714184306106
136990,0,0.000496633288882531
136991,0,0.0018523504694410579
136992,0,0.000784352030085328
136993,0,0.001072865182497428
136994,0,0.005542761433371485
136995,0,0.012897640375807545
136996,0,0.002400497653029106
136997,0,0.004589321929571038
136998,0,0.0027563604127159
136999,0,0.003040642434468689
137000,0,0.021470575326063737
137001,0,0.0017803599884391678
137002,0,0.0031260954411522195
137003,0,0.003055322197118764
137004,0,0.04127275723209839
137005,1,0.9996120565553329
137006,0,0.0004852420944952757
137007,0,0.001799286497640046
137008,0,0.003802514009881086
137009,0,0.01017046157998395
137010,0,0.005141855458509706
137011,0,0.0043755405483674875
137012,0,0.013201556011522095
137013,0,0.0051800268439547315
137014,0,0.0009767180648891677
137015,0,0.008734194152919643
137016,0,0.004956057253325915
137017,0,0.00127571846172812
137018,0,0.0018094497766073772
137019,0,0.0016735591368234317
137020,0,0.03458232370646155
137021,0,0.009254118605506085
137022,0,0.0008590854791046882
137023,0,0.0014104487954393402
137024,0,0.002681393647169188
137025,0,0.0009671704143432978
137026,0,0.012311877278527724
137027,0,0.002932874798610876
137028,0,0.001662309587473038
137029,0,0.0011596217610832537
137030,0,0.00848095188764478
137031,0,0.007302001725085561
137032,0,0.0036609895139573146
137033,0,0.0044934806403985495
137034,0,0.00482616395938714
137035,0,0.012286997328735217
137036,0,0.00410203181803289
137037,1,0.9921434839886892
137038,0,0.003888222356248049
137039,0,0.0015285475154454644
137040,0,0.001024977224261174
137041,0,0.008002694268662857
137042,0,0.0007419124400046617
137043,0,0.0021402867776237474
137044,0,0.001252686175643325
137045,0,0.0012543190808270317
137046,0,0.0013708100016933446
137047,0,0.0018777360982395156
137048,0,0.0045463382290646115
137049,0,0.00630130032574813
137050,0,0.0006249169011607661
137051,0,0.003164909406406301
137052,0,0.006790959791149671
137053,0,0.002417398433915803
137054,0,0.0013194940602520998
137055,0,0.0027299509007006235
137056,0,0.0011995910414454376
137057,0,0.0012079742762472142
137058,0,0.002317755414432962
137059,0,0.006246450997774532
137060,0,0.0008678034523869251
137061,0,0.0011201418852008944
137062,0,0.009358842038847133
137063,0,0.004756300399308101
137064,0,0.004388478385170291
137065,0,0.01138010555099663
137066,0,0.004826025317091648
137067,0,0.0012122135215031618
137068,0,0.0017095346458161655
137069,0,0.0028915527807700687
137070,0,0.003032567132503806
137071,0,0.002173170339378305
137072,0,0.0008434787872420218
137073,0,0.0018706926439348744
137074,0,0.005868877112302764
137075,0,0.003127902099386272
137076,0,0.0006946265558946687
137077,0,0.002068972885256552
137078,0,0.001763860253247787
137079,0,0.003816487298196388
137080,0,0.004303523739221871
137081,0,0.004161533429811886
137082,0,0.0014231720494896848
137083,0,0.00039111529977639873
137084,0,0.0021824900898369587
137085,0,0.005786488227820063
137086,0,0.005135452549579448
137087,0,0.001653279074374482
137088,0,0.011990861671026776
137089,0,0.0014776548504324897
137090,0,0.002548481920380978
137091,0,0.0008893802485417642
137092,0,0.00858964048430294
137093,0,0.005785779548503212
137094,0,0.012481843706177017
137095,0,0.004098460009667884
137096,0,0.0010539907069981138
137097,0,0.007196660145324162
137098,0,0.005735938085554177
137099,0,0.0033776804998670376
137100,0,0.001224700465695292
137101,0,0.002596656566599903
137102,0,0.005037743631227544
137103,0,0.009472103533553452
137104,0,0.00048459246363106084
137105,0,0.001175450949812762
137106,0,0.01954798853288711
137107,0,0.0024481525119295884
137108,0,0.001564287137945223
137109,0,0.0017380496942916192
137110,0,0.009871752869362845
137111,0,0.015633293572877863
137112,1,0.981587880178549
137113,0,0.015526690828432043
137114,0,0.0010211569991393891
137115,0,0.0007731967388773062
137116,0,0.004979808614378632
137117,0,0.0010701964106055114
137118,0,0.002399276096110854
137119,0,0.010634802771694653
137120,0,0.0016159081928300075
137121,0,0.001017882843810735
137122,0,0.004682923671151287
137123,0,0.0020820910387600753
137124,0,0.012674230662423914
137125,0,0.0008467363497072938
137126,0,0.0007443401957940962
137127,0,0.003685591964256045
137128,0,0.0012676941128556593
137129,0,0.0018567758897282112
137130,0,0.0018715396147873909
137131,0,0.002603211803782655
137132,0,0.0017573303826969322
137133,0,0.001486537834807843
137134,0,0.013067637441846665
137135,0,0.005863603991257602
137136,0,0.0008988355682525265
137137,0,0.0007620428988028235
137138,0,0.0028809367702220473
137139,0,0.0011348550963873117
137140,0,0.00899787320030159
137141,0,0.0016292120913849561
137142,0,0.0024998682900727875
137143,0,0.0018171701720433478
137144,0,0.0016547402100144729
137145,0,0.0007923452895742005
137146,0,0.0026736377043301016
137147,0,0.0006220868450498471
137148,0,0.00653760138822469
137149,0,0.0025639443455439544
137150,0,0.004789234679153503
137151,0,0.0013411049076420827
137152,0,0.003478774516198036
137153,0,0.01927975314131684
137154,0,0.003735081829105242
137155,0,0.002935361570745502
137156,0,0.007315374863051344
137157,0,0.0036207765531907302
137158,0,0.0013246182466783577
137159,0,0.0026987243873301363
137160,0,0.0029946021949074065
137161,0,0.0021299750594569677
137162,0,0.0028250697077201797
137163,0,0.0006672207117506073
137164,0,0.002467227921966526
137165,0,0.0035912949071903125
137166,0,0.002660511177050365
137167,0,0.004041850440058238
137168,0,0.002983629667689505
137169,0,0.003737028880658779
137170,0,0.0017329930488455788
137171,0,0.002264118491013922
137172,0,0.00129848931904588
137173,0,0.0032438759175144496
137174,0,0.00047160451474295814
137175,0,0.0038229461209926337
137176,0,0.0015403273791497539
137177,0,0.004344265791089408
137178,0,0.0015757910298404417
137179,0,0.0032744543093046713
137180,0,0.001025540298089018
137181,0,0.002696556636259295
137182,0,0.009984726971771942
137183,0,0.002095618317709242
137184,0,0.0023192491343107568
137185,0,0.004325737725844244
137186,0,0.002473531600605922
137187,0,0.0010092968689582918
137188,0,0.008383313117897846
137189,0,0.009215804603426395
137190,0,0.0014334044583449918
137191,0,0.0017400711776250483
137192,1,0.531777385193587
137193,0,0.0012148124651784344
137194,0,0.0017723174552395748
137195,0,0.014579864483164444
137196,0,0.005278968167937438
137197,0,0.0027016830162488914
137198,0,0.008141627118522003
137199,0,0.0006309060123440514
137200,0,0.001296351178301009
137201,0,0.005614641803380165
137202,0,0.004619019540145901
137203,0,0.0012615515908169987
137204,0,0.0005804930610619559
137205,0,0.002143574066331245
137206,0,0.00118905105709241
137207,0,0.0063171463058780885
137208,0,0.006552176191136937
137209,0,0.0010471699785982256
137210,0,0.0025823111525342737
137211,0,0.0024779083782100627
137212,0,0.005351309466796635
137213,0,0.001853267771119029
137214,0,0.001012299022154661
137215,0,0.004200099624247587
137216,0,0.005839436134800904
137217,0,0.0027742107651827007
137218,0,0.005854873802520495
137219,0,0.001678920979408305
137220,0,0.00485567205224749
137221,0,0.004245360857002388
137222,0,0.005328851307135204
137223,0,0.0018756193588949097
137224,0,0.0026634482672114822
137225,0,0.0007417060789324879
137226,0,0.001329318116121796
137227,0,0.001967442293108149
137228,0,0.007765686411306285
137229,0,0.0028062616721997004
137230,0,0.0007580547304135487
137231,0,0.005807737511190774
137232,0,0.0012441391707274307
137233,0,0.0032517737592551474
137234,0,0.0012460609146650705
137235,0,0.0014007018029917604
137236,0,0.0012443604664594441
137237,0,0.0008682003069236394
137238,0,0.0013815577488853678
137239,0,0.003245681363490782
137240,0,0.0010617442371182691
137241,0,0.007760122697998455
137242,0,0.008845120945033593
137243,0,0.0037548381948327198
137244,0,0.008342964102551977
137245,0,0.011309526000822618
137246,0,0.004452617658637847
137247,0,0.0009007925908855232
137248,0,0.001877746149475637
137249,0,0.008302545010388348
137250,0,0.0021581594367758097
137251,0,0.003955715162931839
137252,0,0.002293126628924771
137253,0,0.0014069168867862712
137254,0,0.0006614949998815485
137255,0,0.006625024007625897
137256,0,0.00632121318844163
137257,0,0.0014657958699426212
137258,0,0.0008461381164099972
137259,0,0.001027120107631905
137260,0,0.004592514334685018
137261,0,0.002995964135771817
137262,0,0.0035282792047893947
137263,0,0.0078256263539523
137264,0,0.011292598794647096
137265,0,0.008497225390029969
137266,0,0.0012587172292411286
137267,0,0.0005788460020626401
137268,0,0.0007195295343987401
137269,0,0.0014011744134066106
137270,0,0.0010904167617078514
137271,0,0.0011579169978320125
137272,0,0.017852970737678334
137273,0,0.0008547197938450169
137274,0,0.0013619688927783006
137275,0,0.0019647766097527536
137276,0,0.0009102721235945638
137277,0,0.004554229256078813
137278,0,0.0019532831209503215
137279,0,0.006815156786465947
137280,0,0.00043670211230490856
137281,0,0.0023314001172704984
137282,0,0.002144875579278594
137283,0,0.007210721544135865
137284,0,0.0016498910654662478
137285,0,0.0019698497532161193
137286,0,0.004230218515338458
137287,0,0.0023081514445344774
137288,0,0.008619360694062156
137289,0,0.001382730763777665
137290,0,0.001582685434327182
137291,0,0.0010963045804662883
137292,0,0.002610478790757857
137293,0,0.003415032290146066
137294,0,0.002478999765947222
137295,0,0.001618320448031395
137296,0,0.004316994187049609
137297,0,0.0042647926538836225
137298,0,0.0046423255012680645
137299,0,0.0011820623645651563
137300,0,0.006315000679236958
137301,0,0.002080554756721693
137302,0,0.0008102637941201155
137303,0,0.004634496162010655
137304,0,0.00539358318047556
137305,0,0.017144606740081034
137306,0,0.0055348177301943885
137307,0,0.0021932939335689823
137308,0,0.0029965351431752506
137309,0,0.0016004654357220588
137310,0,0.0028530652165916245
137311,0,0.004084555432403095
137312,0,0.010040697649679117
137313,0,0.001471626996312463
137314,0,0.0013685641293761837
137315,0,0.0026250740805314754
137316,0,0.0008048506645064065
137317,0,0.001366558145056013
137318,0,0.0022109230872725404
137319,0,0.003258044596428341
137320,0,0.002687685987042674
137321,0,0.0008970744687749945
137322,0,0.0020841344830475543
137323,0,0.008382460347805997
137324,0,0.007867906693496659
137325,0,0.011389915454348044
137326,0,0.000660264576799869
137327,0,0.003017048536518985
137328,0,0.006281900119551754
137329,0,0.0017871003168093993
137330,0,0.007214772777875776
137331,0,0.00574064649856343
137332,0,0.0011743490851931493
137333,0,0.004235517794483928
137334,0,0.0037926784067166537
137335,0,0.0023461398144467476
137336,0,0.016019619233376373
137337,0,0.001640967181688262
137338,0,0.0033230749354235915
137339,0,0.0015733144334506388
137340,0,0.0007529670758164563
137341,0,0.0005935353316806707
137342,0,0.0008878002975136547
137343,0,0.0037419442077679965
137344,0,0.0034370162094360984
137345,0,0.0017855183065067478
137346,0,0.006058658133257111
137347,0,0.0054593387179171825
137348,0,0.002868296918684024
137349,0,0.0016559052556937382
137350,0,0.0014354613531846775
137351,0,0.007112959001363479
137352,0,0.0017094176040571404
137353,0,0.0038786822591268776
137354,0,0.0005303399208456017
137355,0,0.0011630976033902565
137356,0,0.0004418603827446371
137357,0,0.0011301803053329102
137358,0,0.000518475504311024
137359,0,0.0015525918892260345
137360,0,0.004346611450762522
137361,0,0.0013691452331032541
137362,0,0.002236896612918459
137363,0,0.001013447098403109
137364,0,0.004761750125708682
137365,0,0.0006540105274068505
137366,0,0.004627516911867567
137367,0,0.019433851622940243
137368,0,0.0015468462141145804
137369,0,0.002560925345641517
137370,0,0.0007303831210072881
137371,0,0.006339797108771491
137372,0,0.001697295431022091
137373,0,0.00270579517883411
137374,0,0.0008229108441142258
137375,0,0.0014037009041271702
137376,0,0.0016247358746720136
137377,0,0.000401254185614629
137378,0,0.002335857625281288
137379,1,0.9960942707737652
137380,0,0.011368521324877383
137381,0,0.0011098917755054591
137382,0,0.000619864518475506
137383,0,0.0022300429798673234
137384,0,0.0024418145836949
137385,1,0.9856028410918324
137386,0,0.0005477773060034297
137387,0,0.0002095873384692593
137388,0,0.0007664073583652182
137389,0,0.001513630038824145
137390,0,0.0005659247867043556
137391,0,0.0009428159055023187
